UMAP_D1,concentration,UMAP_D2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Entropy,Hyperflatness,Hyperskewness,Kurtosis,Mean,Median,Mode,Skewness,StandardDeviation,TContrast_Avg,TContrast_Ortho_pc_value,TContrast_pc_angle,TContrast_pc_value,TCorrelation_Avg,TCorrelation_Ortho_pc_value,TCorrelation_pc_angle,TCorrelation_pc_value,TDiffAvg_Avg,TDiffAvg_Ortho_pc_value,TDiffAvg_pc_angle,TDiffAvg_pc_value,TDiffEnt_Avg,TDiffEnt_Ortho_pc_value,TDiffEnt_pc_angle,TDiffEnt_pc_value,TDiffVariance_Avg,TDiffVariance_Ortho_pc_value,TDiffVariance_pc_angle,TDiffVariance_pc_value,TEnergy_Avg,TEnergy_Ortho_pc_value,TEnergy_pc_angle,TEnergy_pc_value,TEnt_Avg,TEnt_Ortho_pc_value,TEnt_pc_angle,TEnt_pc_value,THomogeneity_Avg,THomogeneity_Ortho_pc_value,THomogeneity_pc_angle,THomogeneity_pc_value,TInvDiffMoment_Avg,TInvDiffMoment_Ortho_pc_value,TInvDiffMoment_pc_angle,TInvDiffMoment_pc_value,TSumAvg_Avg,TSumAvg_Ortho_pc_value,TSumAvg_pc_angle,TSumAvg_pc_value,TSumEnt_Avg,TSumEnt_Ortho_pc_value,TSumEnt_pc_angle,TSumEnt_pc_value,TSumVariance_Avg,TSumVariance_Ortho_pc_value,TSumVariance_pc_angle,TSumVariance_pc_value,TVariance_Avg,TVariance_Ortho_pc_value,TVariance_pc_angle,TVariance_pc_value,dmso_control,positive_control,negative_control,has_drug
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,C
0.278344,16,-2.0007,13.63423061,-1.82988441,-1.755132198,0.141265735,1.020040274,-0.109989315,0.018605467,0.792901635,-0.027880125,0.965424538,4.453542199,17.75746675,3.638812621,3.010358506,112.072526,112,110,0.38630237,5.391162213,0.322538246,0.323124369,60,0.323479916,0.360581477,0.361019606,0,0.374195709,0.322122014,0.322673945,60,0.323069743,1.926719837,1.927373134,60,1.927779229,0.252212155,0.252212179,0,0.252212777,0.281042025,0.281118535,0,0.283506327,1.926719837,1.927373134,60,1.927779229,0.839008285,0.839118103,0,0.84238989,0.838980616,0.839090429,0,0.842367318,1.013971385,1.014261065,0,1.014706783,1.926719837,1.927373134,60,1.927779229,0.686310373,0.686531441,0,0.693179432,0.252212155,0.252212179,0,0.252212777,0,0,0,1
1.31565,16,1.82872,-2.167528868,-0.259819031,-1.089407325,-0.711377442,2.098287821,0.720253468,0.422874779,2.283726454,-0.574534774,0.555488288,4.968281421,2584.145532,252.2854093,28.00257131,867.3714695,647,238,3.691264932,872.2363309,0.05921954,0.065692857,120,0.066095363,0.828425765,0.847639688,45,0.848134772,0.056094194,0.061581543,30,0.061652461,0.745005988,0.761534261,30,0.761688982,0.172576332,0.172308437,0,0.172789837,0.80655049,0.810350703,135,0.810458428,0.745005988,0.761534261,30,0.761688982,0.972442434,0.975068567,45,0.975070338,0.972264446,0.97494933,45,0.974955537,0.212755828,0.212536729,0,0.212911667,0.745005988,0.761534261,30,0.761688982,0.631085786,0.637707626,45,0.637884075,0.172576332,0.172308437,0,0.172789837,0,0,0,1
2.2974,16,6.92012,-1.20416069,3.146881104,-1.871193886,-0.092794664,0.905202925,0.971569359,0.526051521,-0.495132625,0.331914634,-0.147262394,5.17037853,1555.259385,189.5372779,25.35026407,897.9292974,661,231,3.793646358,945.1809012,0.079735981,0.087920787,60,0.090267782,0.8581745,0.873578584,135,0.876756191,0.07400006,0.079926246,60,0.082533911,0.936827937,0.954008019,60,0.960225553,0.281102079,0.281132267,30,0.281212018,0.75601546,0.759957888,135,0.761373,0.936827937,0.954008019,60,0.960225553,0.963893038,0.96678498,135,0.967869113,0.963569248,0.966578308,135,0.96765071,0.302523972,0.302583132,60,0.302632008,0.936827937,0.954008019,60,0.960225553,1.044672335,1.053371549,135,1.055158077,0.281102079,0.281132267,30,0.281212018,0,0,0,1
4.4702,16,4.31076,0.843820095,2.106609106,3.391996622,-0.121407144,-2.994625807,0.626589298,0.385881811,-0.070622534,0.653490186,-0.043190841,5.194151805,1011.690996,131.3054983,19.09912671,830.7516422,606,233,3.125743707,827.1255334,0.095277538,0.103730658,150,0.107624427,0.835054996,0.852135667,45,0.856931875,0.08957816,0.096261292,150,0.099499551,1.100405379,1.119023052,150,1.127913544,0.288811468,0.288842606,150,0.288925165,0.695103996,0.700046262,45,0.701936964,1.100405379,1.119023052,150,1.127913544,0.956096646,0.959822314,45,0.961047353,0.955778325,0.959604478,45,0.960834824,0.361645527,0.361668178,150,0.361770721,1.100405379,1.119023052,150,1.127913544,1.059968335,1.069785658,45,1.072537316,0.288811468,0.288842606,150,0.288925165,0,0,0,1
0.419296,16,4.12185,-1.987588167,1.338526607,-2.711961985,-0.457963228,1.102295399,0.821980298,0.573706567,-0.046569884,-0.164776415,0.143782601,5.105172355,2083.855586,219.7123873,25.98747366,837.6608381,626,215,3.575162661,824.2991689,0.067115873,0.074485702,120,0.07560697,0.837441139,0.856502607,135,0.856720611,0.064007864,0.070479807,30,0.070836312,0.851178947,0.870470892,30,0.871680099,0.206432386,0.206477393,30,0.206493263,0.771888272,0.776103745,135,0.776744206,0.851178947,0.870470892,30,0.871680099,0.968491688,0.971511611,135,0.971764591,0.968306441,0.971401955,135,0.971640846,0.256521138,0.256539289,30,0.256594874,0.851178947,0.870470892,30,0.871680099,0.758613671,0.76640434,135,0.766494336,0.206432386,0.206477393,30,0.206493263,0,0,0,1
-4.58555,0,1.99722,-2.093044519,0.317468613,1.786969423,-0.173394993,-2.464022636,-0.368758053,-3.114447594,-0.059362195,-0.000955436,0.182938233,4.650912797,1780.658086,201.4073156,25.67334758,763.3398561,434,219,3.798216525,893.3522669,0.058035696,0.064056957,120,0.065389061,0.863327715,0.879313783,45,0.879633989,0.05505953,0.060051061,120,0.060844573,0.762659738,0.778005901,120,0.780056108,0.212310188,0.212423035,150,0.212430584,0.807762067,0.811146578,135,0.811536226,0.762659738,0.778005901,120,0.780056108,0.972947709,0.975576042,45,0.975599515,0.972767187,0.975463978,45,0.975492486,0.234568931,0.234648698,120,0.234664032,0.762659738,0.778005901,120,0.780056108,0.791205055,0.797913729,45,0.798049681,0.212310188,0.212423035,150,0.212430584,1,0,0,0
2.37808,0,7.65583,-3.275425673,0.729201853,-2.248238325,-0.797008514,-0.869065225,0.982260048,-2.895464182,-0.503668308,0.150336012,-0.06379427,5.049378026,1369.370289,150.3392516,19.90698347,847.3488188,630,235,3.170166297,821.6171692,0.051797244,0.056252168,60,0.058996878,0.84825788,0.863904146,135,0.868750189,0.050123255,0.054283721,60,0.056052832,0.738981052,0.751875413,60,0.758337558,0.170681125,0.170382912,90,0.171343618,0.809225808,0.812340734,135,0.813280671,0.738981052,0.751875413,60,0.758337558,0.975211125,0.97750165,135,0.978107132,0.975105715,0.977431823,135,0.978057969,0.22105019,0.220923115,90,0.221157451,0.738981052,0.751875413,60,0.758337558,0.630927258,0.636323891,135,0.637978296,0.170681125,0.170382912,90,0.171343618,0,0,0,0
-2.49365,0,0.970446,-0.063275896,0.497281581,3.140241146,-0.404999793,-0.74238354,0.802864909,-2.98717618,-0.396475434,-0.387784541,0.028650796,5.022604374,1424.602838,168.2776994,22.04746632,799.0285425,555,202,3.285192147,821.9422157,0.080947702,0.088603131,150,0.091492551,0.82715515,0.844990095,45,0.848310013,0.077710528,0.083807556,150,0.086913563,0.970983286,0.988716837,150,0.996775391,0.234164275,0.233835157,90,0.234416959,0.731021116,0.73550629,45,0.736864664,0.970983286,0.988716837,150,0.996775391,0.9616719,0.964909228,45,0.965733399,0.961468419,0.964790844,45,0.96561077,0.300929858,0.300926148,60,0.301091942,0.970983286,0.988716837,150,0.996775391,0.855709397,0.864074015,45,0.86562885,0.234164275,0.233835157,90,0.234416959,0,1,0,0
-3.22374,0,0.990216,-1.19699955,-0.401991069,1.97612524,-0.646334946,2.015901804,1.039032221,-2.982442379,0.447666407,-0.539304376,0.253988534,4.922062996,1495.984494,166.4395869,21.37206222,795.5152626,561,228,3.231589573,807.278093,0.064960211,0.070301554,120,0.07441191,0.832498794,0.848609519,45,0.855669882,0.061979884,0.06640491,120,0.069832922,0.832931693,0.846592124,120,0.856360457,0.193915143,0.193711911,0,0.194343019,0.778216016,0.781562941,45,0.783431928,0.832931693,0.846592124,120,0.856360457,0.969488914,0.971878299,45,0.973160431,0.969307344,0.971764042,45,0.973049946,0.248956951,0.248933529,0,0.249080826,0.832931693,0.846592124,120,0.856360457,0.71070036,0.716939289,45,0.719677483,0.193915143,0.193711911,0,0.194343019,1,0,0,0
5.30149,16,4.22489,0.102774449,-0.205349296,1.848531842,-0.640696764,1.898246527,1.129633307,0.429525495,0.488254219,-0.402963251,0.13338162,5.040672265,833.0763201,107.9110041,16.08593689,786.0675726,562,230,2.734969662,747.2625735,0.083590589,0.090063653,120,0.094400179,0.795505791,0.814692285,45,0.8223223,0.080339112,0.086084591,120,0.0893056,0.974401073,0.990971501,120,0.999092411,0.204386181,0.204294666,0,0.2045489,0.72724031,0.732055983,45,0.733590992,0.974401073,0.990971501,120,0.999092411,0.960353679,0.963579289,45,0.964862426,0.960155197,0.963441774,45,0.964752221,0.29230134,0.292200699,0,0.292362344,0.974401073,0.990971501,120,0.999092411,0.733954134,0.741868468,45,0.744987712,0.204386181,0.204294666,0,0.2045489,0,0,0,1
3.3763,16,4.12447,0.763819695,1.580530405,3.262843609,-0.274980605,-3.046172857,0.763387084,0.394505352,-0.06718123,0.670801759,-0.134028628,5.210256692,1205.17734,147.6426721,20.31158656,830.5499239,638,223,3.146153713,793.8947567,0.096407862,0.104250083,150,0.109336996,0.819987274,0.837566179,45,0.843884321,0.091368649,0.097447727,150,0.102222218,1.087480286,1.103709987,150,1.117206784,0.26777633,0.26785257,150,0.267855866,0.694571199,0.69929811,45,0.701881847,1.087480286,1.103709987,150,1.117206784,0.955116421,0.958735765,45,0.96016845,0.954819281,0.958528805,45,0.959985026,0.347490346,0.347507624,150,0.347538291,1.087480286,1.103709987,150,1.117206784,0.974697458,0.984052681,45,0.98743617,0.26777633,0.26785257,150,0.267855866,0,0,0,1
-0.0461281,16,8.14322,-0.19532603,2.607889175,3.390133142,1.125404119,0.271830916,-1.719481349,0.337041557,-1.443098664,-1.36584568,0.809387267,3.545106919,663.4432509,103.5699529,18.06028039,704.4209757,246,240,3.563954212,1158.163033,0.076693182,0.086766935,150,0.087940912,0.889335648,0.904243273,45,0.905746401,0.067329051,0.073974903,150,0.074811541,0.91717788,0.936364728,150,0.937723642,0.346510626,0.346426227,90,0.346539686,0.780307054,0.783638111,135,0.783722584,0.91717788,0.936364728,150,0.937723642,0.967819238,0.970832998,45,0.971148465,0.96727093,0.970461164,45,0.970799322,0.338077935,0.33791358,0,0.33816609,0.91717788,0.936364728,150,0.937723642,1.309349322,1.319634036,45,1.320675699,0.346510626,0.346426227,90,0.346539686,0,0,0,1
0.962669,16,0.16942,-3.24622798,-1.808185339,1.905813217,-0.630871534,-1.812682629,-0.289945424,0.377045602,0.682259738,-1.565675855,-0.163868785,4.671950505,3122.888242,280.0187433,29.38206483,784.629509,542,221,3.787891645,832.963012,0.042699079,0.046408973,120,0.048175209,0.84012006,0.856724632,45,0.85953557,0.041498344,0.044823865,120,0.046072593,0.597121439,0.607882527,120,0.612037593,0.133530722,0.133596898,150,0.133623696,0.851238306,0.854103043,45,0.854321881,0.597121439,0.607882527,120,0.612037593,0.979448775,0.981353313,45,0.981604473,0.979370901,0.981305889,45,0.981568602,0.163562124,0.163637008,30,0.163666717,0.597121439,0.607882527,120,0.612037593,0.491423807,0.495804568,45,0.496555178,0.133530722,0.133596898,150,0.133623696,0,0,0,1
5.53531,16,4.38886,4.112745285,5.866780758,3.903002977,0.643440604,-0.500920653,1.120985627,0.412275523,-0.21703884,1.038281798,0.090548076,5.494425472,525.9963313,84.08455177,14.8978072,905.9718952,657,229,2.850310845,911.9752123,0.137835613,0.149348994,150,0.158460011,0.847517569,0.862736972,45,0.869704617,0.125614744,0.133670416,150,0.141079407,1.429101279,1.450136059,150,1.468336844,0.451964626,0.452012403,60,0.452242805,0.604186049,0.609190798,45,0.613170518,1.429101279,1.450136059,150,1.468336844,0.93904359,0.943437046,45,0.946301012,0.938394441,0.942978389,45,0.945877217,0.531417087,0.531500908,120,0.531703119,1.429101279,1.450136059,150,1.468336844,1.670022892,1.683672441,45,1.689970287,0.451964626,0.452012403,60,0.452242805,0,0,0,1
5.09761,16,4.35481,1.677051425,2.63946104,3.446485996,0.056591444,-1.002850294,0.78011024,0.414279431,-0.235656127,0.225084141,0.020228898,5.193968755,899.3254551,122.5235462,18.53284813,839.8958588,598,217,3.108261622,860.4486508,0.104268084,0.115282588,150,0.116952031,0.837196443,0.856317476,45,0.857008128,0.097763383,0.105877358,150,0.108411231,1.167642676,1.190290514,150,1.195774469,0.320234889,0.319557573,90,0.32107899,0.675191121,0.681113353,45,0.681676271,1.167642676,1.190290514,150,1.195774469,0.95215247,0.956557097,45,0.957102774,0.95176791,0.956313931,45,0.956838265,0.393247566,0.392802897,90,0.393485821,1.167642676,1.190290514,150,1.195774469,1.176671472,1.188866707,45,1.189309031,0.320234889,0.319557573,90,0.32107899,0,0,0,1
-2.85483,8,0.979348,-1.612735629,0.991230667,1.583135843,-0.445859343,0.048460349,1.163419843,-1.222605228,-0.296787262,2.029845238,-0.034364574,5.058057387,1509.783322,178.7582909,23.8119891,868.9734535,640,228,3.610337055,902.3350162,0.068180779,0.075703763,120,0.076143645,0.849179009,0.866805426,45,0.867029941,0.064112671,0.070050467,150,0.070254595,0.843981161,0.861977068,120,0.862241628,0.226027623,0.226044365,30,0.226186134,0.781459828,0.785613657,45,0.785730947,0.843981161,0.861977068,120,0.862241628,0.968585894,0.971618362,135,0.971621139,0.968348925,0.971462782,135,0.971468507,0.260184664,0.26022318,150,0.260352557,0.843981161,0.861977068,120,0.862241628,0.835929712,0.843835509,45,0.843936994,0.226027623,0.226044365,30,0.226186134,0,0,0,1
-4.45114,16,3.63505,-3.280505896,-2.120568275,2.837777853,-0.819915593,2.040795088,0.679018319,0.4355869,0.161050797,-0.416007578,-0.131972536,4.703736232,2265.55761,232.9171692,27.66786914,839.5732231,579,224,3.883712999,920.7671809,0.041182745,0.045666253,120,0.045875173,0.843819975,0.861684938,45,0.862824978,0.039127936,0.042492204,150,0.043107463,0.569813789,0.58070555,150,0.582423265,0.131846585,0.131710771,0,0.13213432,0.861749935,0.864286526,45,0.864678536,0.569813789,0.58070555,150,0.582423265,0.980769373,0.982535635,45,0.982772035,0.980641377,0.982459473,45,0.982691358,0.157118422,0.156990313,0,0.1573576,0.569813789,0.58070555,150,0.582423265,0.486203595,0.490924038,45,0.491224664,0.131846585,0.131710771,0,0.13213432,0,0,0,1
-4.97882,16,3.05044,-2.775407553,-0.94454062,2.046130657,-0.436070651,-2.08844471,-0.21122545,0.289260715,0.863526702,0.971876085,-0.061800119,4.67870775,2032.478874,215.0216818,26.0838307,793.6945486,520,230,3.737114576,864.4036348,0.048953728,0.05305991,120,0.055031233,0.850630573,0.865593795,45,0.870128009,0.047225941,0.050581622,120,0.052437942,0.665821351,0.676335275,120,0.682190688,0.16386392,0.163911825,120,0.163957699,0.833760848,0.836517528,45,0.837619528,0.665821351,0.676335275,120,0.682190688,0.976664202,0.978677015,45,0.979361659,0.976559481,0.978614242,45,0.979299252,0.191978969,0.192050118,150,0.192079827,0.665821351,0.676335275,120,0.682190688,0.606501952,0.611405488,45,0.612782381,0.16386392,0.163911825,120,0.163957699,0,0,0,1
-2.84277,16,-6.4011,-6.056842327,-1.939013362,-3.612775564,-0.829292417,-1.202180505,-0.362399012,0.440120876,0.344713926,-0.649606347,-0.248323068,4.378283456,5456.4108,393.0043679,35.3976438,829.4906111,566,229,4.227115678,920.9227025,0.024324173,0.02660279,30,0.027601388,0.824442236,0.843072755,135,0.847163865,0.022643414,0.024561508,30,0.025188268,0.365112362,0.37194932,30,0.374205607,0.069275214,0.069299988,120,0.069309337,0.916742551,0.91824239,135,0.918553341,0.365112362,0.37194932,30,0.374205607,0.988908053,0.989938573,135,0.990060531,0.988839255,0.989887513,135,0.99001933,0.088844067,0.088855176,60,0.08888201,0.365112362,0.37194932,30,0.374205607,0.252776685,0.255341393,135,0.25590818,0.069275214,0.069299988,120,0.069309337,0,0,0,1
4.33564,8,-1.82513,10.86278057,-1.523176312,1.489058733,0.079648316,1.267267466,0.230667591,-1.644515038,-0.801236331,0.027876902,0.509728253,4.735277825,15.05713803,3.709664181,2.834529995,112.8336258,112,109,0.448802208,6.650881686,0.242922218,0.24371579,75,0.243743555,0.512158697,0.513417847,0,0.522528976,0.242628548,0.243413248,75,0.243444843,1.808187879,1.809531761,165,1.809610651,0.248976795,0.24897902,0,0.249036522,0.326698163,0.326978502,0,0.329270166,1.808187879,1.809531761,165,1.809610651,0.878734551,0.879023179,0,0.881247625,0.878715093,0.879006202,0,0.881232305,0.857075977,0.857166496,0,0.857449613,1.808187879,1.809531761,165,1.809610651,0.752984963,0.753618584,0,0.75833064,0.248976795,0.24897902,0,0.249036522,0,0,0,1
0.196568,16,-6.08026,-5.066448689,-4.685332775,1.660282254,1.383823514,0.665636182,-3.993832111,0.075286604,-0.474517018,0.348784417,1.054857373,1.829881545,29322.75518,1780.722688,117.7552078,306.8958635,175,172,9.094831917,636.9809409,0.019169152,0.020099438,120,0.023536075,0.892753456,0.90399189,45,0.913217154,0.015991489,0.016471132,120,0.018635082,0.257295552,0.259171957,120,0.266136142,0.089364236,0.089389733,60,0.089434917,0.949835017,0.950462071,45,0.951258657,0.257295552,0.259171957,120,0.266136142,0.992508503,0.992970293,45,0.993491236,0.992321853,0.99282507,45,0.993375828,0.070968286,0.070991565,60,0.071014565,0.257295552,0.259171957,120,0.266136142,0.338287793,0.340265268,45,0.341913929,0.089364236,0.089389733,60,0.089434917,0,0,0,1
-2.8282,16,-5.66627,-4.540299416,-2.462630033,1.970378399,-0.600609124,-0.321641535,-0.21409899,0.304634809,0.995389998,1.093055725,0.035449471,4.484279934,6173.82579,476.5718413,42.5959461,786.7292547,519,234,4.75864894,907.1030602,0.027856055,0.030732312,120,0.031094568,0.870456779,0.884868296,45,0.885705391,0.026901019,0.029377208,120,0.029695379,0.433856276,0.442472651,120,0.443189941,0.107513598,0.10753139,60,0.107590968,0.90073978,0.902590285,45,0.902641044,0.433856276,0.442472651,120,0.443189941,0.986703487,0.987990162,45,0.988080877,0.986644971,0.987955297,45,0.988045293,0.11796298,0.117980339,120,0.118026339,0.433856276,0.442472651,120,0.443189941,0.402198337,0.405286765,45,0.405466758,0.107513598,0.10753139,60,0.107590968,0,0,0,1
1.05112,16,9.74629,-2.726366282,-0.571130037,-2.56214118,-0.552646577,1.131832719,0.206806973,0.452765048,-0.79734236,-0.050515719,-0.168010548,4.622600614,956.7391747,125.4631816,18.3989786,718.0557508,435,222,3.061920095,739.9277936,0.060449372,0.065564438,60,0.067735097,0.792280768,0.812988292,135,0.817949915,0.057611209,0.062005133,60,0.06366595,0.733059609,0.746539728,60,0.750903138,0.145503682,0.145561612,30,0.145590749,0.806902278,0.810686357,135,0.811401151,0.733059609,0.746539728,60,0.750903138,0.971626238,0.974069256,135,0.974672218,0.971471882,0.97396131,135,0.974580329,0.199742366,0.199806989,30,0.199846281,0.733059609,0.746539728,60,0.750903138,0.521565357,0.527558762,135,0.529002537,0.145503682,0.145561612,30,0.145590749,0,0,0,1
2.28955,16,9.0908,-1.147231817,1.289784551,-1.656881809,-0.146275043,1.117108941,0.43084839,0.464699566,-0.021373162,-0.139571995,-0.185392484,4.951640581,1203.726269,148.9656565,20.85179975,755.299036,519,224,3.333479387,786.8758388,0.074142604,0.08012654,60,0.085157869,0.835484262,0.852092431,135,0.856417275,0.070481665,0.075100962,60,0.079821786,0.899771943,0.913550556,60,0.926292005,0.225332301,0.225386272,30,0.225416997,0.760448318,0.760983946,0,0.765707806,0.899771943,0.913550556,60,0.926292005,0.965344196,0.968114319,135,0.969128616,0.965124912,0.967979596,135,0.968991004,0.276057435,0.276081927,30,0.276150928,0.899771943,0.913550556,60,0.926292005,0.8271866,0.834602214,135,0.836545957,0.225332301,0.225386272,30,0.225416997,0,0,0,1
-2.81268,16,0.964807,-0.49610588,0.797402143,-0.113570772,-0.335581273,2.089938164,0.678335249,0.341844827,2.094495296,-0.575298071,0.108020909,5.080276066,1418.863652,169.9249294,22.82626212,856.7066402,616,221,3.480442554,884.5181447,0.079613256,0.08825525,60,0.089470436,0.827311197,0.847753199,45,0.847898577,0.073544385,0.080184041,60,0.081033138,0.901180368,0.919913776,60,0.922125723,0.230509774,0.230202863,0,0.230717673,0.762385427,0.767045906,45,0.767184193,0.901180368,0.919913776,60,0.922125723,0.96416743,0.967527012,45,0.967584105,0.963831535,0.967296979,45,0.967351101,0.273669487,0.273296898,0,0.27395591,0.901180368,0.919913776,60,0.922125723,0.842425841,0.851803542,45,0.85187056,0.230509774,0.230202863,0,0.230717673,0,0,0,1
2.34129,16,7.18986,-1.826135993,2.113520861,-1.598074675,-0.089969076,0.143400401,0.573273718,0.422376961,0.109319203,2.006601334,-0.191120654,4.963542938,1456.108214,179.6532493,24.4403756,854.8561296,593,232,3.729479183,935.3131049,0.06975973,0.077336788,60,0.078545266,0.857224301,0.873976854,135,0.874505984,0.065391061,0.071324111,60,0.072348586,0.853046304,0.870637138,60,0.872817271,0.24429156,0.244397381,30,0.2444182,0.78119651,0.785397286,45,0.785450238,0.853046304,0.870637138,60,0.872817271,0.968007072,0.971021927,135,0.971139641,0.96774092,0.970852267,135,0.970971042,0.267400803,0.267439543,150,0.267538252,0.853046304,0.870637138,60,0.872817271,0.907406511,0.915511088,135,0.915769589,0.24429156,0.244397381,30,0.2444182,0,0,0,1
1.42137,16,-0.071237,-1.789191365,0.502346277,2.284457922,-0.118158683,-1.281219959,-0.091749251,0.36538434,0.688012004,-0.731019855,-0.035621639,4.851573975,3320.727926,327.1771946,35.32389803,824.9183083,556,230,4.401779074,941.087012,0.060115924,0.066051279,120,0.067858724,0.867469012,0.881326013,45,0.884939978,0.056458546,0.060983534,120,0.06289448,0.768349569,0.781861101,120,0.787679215,0.226793272,0.226862237,120,0.226935903,0.805139767,0.808167176,45,0.809712963,0.768349569,0.781861101,120,0.787679215,0.972336294,0.974550879,45,0.975500215,0.97213467,0.974418024,45,0.975363675,0.235533362,0.235583088,60,0.235665506,0.768349569,0.781861101,120,0.787679215,0.847057165,0.853261455,45,0.854900542,0.226793272,0.226862237,120,0.226935903,0,0,0,1
